Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[15]    15.7    0.01    0.01   32611         bool std::__lexicographical_compare_impl<std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, __gnu_cxx::__ops::_Iter_less_iter>(std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, __gnu_cxx::__ops::_Iter_less_iter) [15]
                0.00    0.01  106605/106605      bool __gnu_cxx::__ops::_Iter_less_iter::operator()<std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*>(std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*) const [29]
                0.00    0.00   65222/65222       bool std::__lc_rai<std::random_access_iterator_tag, std::random_access_iterator_tag>::__cnd2<std::set<short, std::less<short>, std::allocator<short> > const*>(std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*) [414]
                0.00    0.00   32611/32611       std::set<short, std::less<short>, std::allocator<short> > const* std::__lc_rai<std::random_access_iterator_tag, std::random_access_iterator_tag>::__newlast1<std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*>(std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*) [512]
-----------------------------------------------
                0.00    0.02   32611/32611       bool std::operator< <std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&) [17]
[16]    15.7    0.00    0.02   32611         bool std::operator< <std::set<short, std::less<short>, std::allocator<short> >, 3ul>(std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul> const&, std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul> const&) [16]
                0.00    0.02   32611/32611       bool std::lexicographical_compare<std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*>(std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*) [13]
                0.00    0.00   65222/67220       std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>::end() const [406]
                0.00    0.00   65222/69218       std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>::begin() const [404]
-----------------------------------------------
                0.00    0.01    7301/23839       bool __gnu_cxx::__ops::_Val_less_iter::operator()<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > >(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>&, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >) const [77]
                0.00    0.02   16538/23839       bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >) const [24]
[17]    15.7    0.00    0.02   23839         bool std::operator< <std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&) [17]
                0.00    0.02   32611/32611       bool std::operator< <std::set<short, std::less<short>, std::allocator<short> >, 3ul>(std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul> const&, std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul> const&) [16]
-----------------------------------------------
                0.00    0.02       2/2           randCards(int) [9]
[18]    15.7    0.00    0.02       2         void std::sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >) [18]
                0.00    0.02       2/2           void std::__sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
                0.00    0.00       2/183013      __gnu_cxx::__ops::__iter_less_iter() [305]
-----------------------------------------------
                0.00    0.02       2/2           void std::sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >) [18]
[19]    15.7    0.00    0.02       2         void std::__sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
